2024-03-29 22:59:42,436,a9133f10, 2020-10-15, [공지]4차 산업혁명 기술·시장 정보제공 정기간행물(4회차-블록체인), 인천테크노파크>뉴스>기관공고, https://itp.or.kr/intro.asp?tmid=14&seq=4274
2024-03-29 22:59:42,437,bad76141, 2019-09-30, [공지]4차 산업혁명 Incheon Insight - 1회차(블록체인), 인천테크노파크>뉴스>기관공고, https://itp.or.kr/intro.asp?tmid=14&seq=3000
2024-03-29 22:59:42,437,2254222b, 2023-07-26, 2023년 인천성장펀드 3호 업무집행조합원(운용사) 모집 공고(~8/18(금), 17시), 인천테크노파크>뉴스>기관공고, https://itp.or.kr/intro.asp?tmid=14&seq=7607
2024-03-29 22:59:42,437,751192ea, 2023-07-04, [입찰공고]인천 블록체인 실증 플랫폼 구축을 위한 정보 시스템 마스터플랜(ISMP)수립용, 인천테크노파크>뉴스>기관공고, https://itp.or.kr/intro.asp?tmid=14&seq=7521
2024-03-29 22:59:42,437,543ffc64, 2023-07-03, [입찰공고] 인천 실증 플랫폼 구축을 위한 정보 시스템 마스터플랜(ISMP) 수립 용역, 인천테크노파크>뉴스>기관공고, https://itp.or.kr/intro.asp?tmid=14&seq=7512
2024-03-29 22:59:42,437,5e7a324d, 2023-05-30, [입찰공고]2023 인천 블록체인 붐 조성 용역, 인천테크노파크>뉴스>기관공고, https://itp.or.kr/intro.asp?tmid=14&seq=7390
2024-03-29 22:59:42,437,945f279d, 2023-05-03, [입찰공고] 인천지역 중소기업 정보보호 서비스 지원 및 전문교육 수행, 인천테크노파크>뉴스>기관공고, https://itp.or.kr/intro.asp?tmid=14&seq=7288
2024-03-29 22:59:42,437,96729536, 2023-04-26, [입찰공고]2023 인천 블록체인 칼리지 운영 용역, 인천테크노파크>뉴스>기관공고, https://itp.or.kr/intro.asp?tmid=14&seq=7264
2024-03-29 22:59:42,437,551ae1b1, 2022-06-02, [입찰공고]2022년 블록체인 전문인력(전문과정) 양성교육 운영 용역, 인천테크노파크>뉴스>기관공고, https://itp.or.kr/intro.asp?tmid=14&seq=6252
2024-03-29 22:59:42,437,9eabe80b, 2020-10-12, 인천지역 재직자 정보보호 전문교육(온라인), 인천테크노파크>뉴스>기관공고, https://itp.or.kr/intro.asp?tmid=14&seq=4262
2024-03-29 23:00:35,143,5b38c734, 2023-06-26, [한국능률협회]2023 블록체인 기업 혁신성장 지원 프로그램 참가기업 모집, 인천테크노파크>뉴스>유관사업, https://itp.or.kr/intro.asp?tmid=16&seq=7485
2024-03-29 23:00:35,144,81ff1bc8, 2023-06-12, 2023 하반기 K-Global 창업멘토링 전담멘티 22기 모집, 인천테크노파크>뉴스>유관사업, https://itp.or.kr/intro.asp?tmid=16&seq=7429
2024-03-29 23:00:35,144,dcde0a41, 2023-02-09, 2023 상반기 K-Global 창업멘토링 전담멘티 21기 모집, 인천테크노파크>뉴스>유관사업, https://itp.or.kr/intro.asp?tmid=16&seq=6956
2024-03-29 23:00:35,144,57023224, 2022-06-22, 2022년『K-Global 창업멘토링지원사업』하반기 전담멘티(20기) 모집, 인천테크노파크>뉴스>유관사업, https://itp.or.kr/intro.asp?tmid=16&seq=6342
2024-03-29 23:00:35,144,acaaf7f0, 2021-11-12, 인하대학교 공학대학원 블록체인전공 신입생 모집, 인천테크노파크>뉴스>유관사업, https://itp.or.kr/intro.asp?tmid=16&seq=5618
2024-03-29 23:00:35,144,f668b2af, 2021-08-10, [한국인터넷진흥원]2022 블록체인 시범 및 확산사업 공공분야 과제 수요접수 안내, 인천테크노파크>뉴스>유관사업, https://itp.or.kr/intro.asp?tmid=16&seq=5359
2024-03-29 23:00:35,144,749393e5, 2020-11-06, 제주산학융합지구 기업연구관 입주기업 2차 모집공고, 인천테크노파크>뉴스>유관사업, https://itp.or.kr/intro.asp?tmid=16&seq=4373
2024-03-29 23:00:35,144,0e6b4735, 2020-05-20, 제주산학융합지구 기업연구관 입주기업 모집공고, 인천테크노파크>뉴스>유관사업, https://itp.or.kr/intro.asp?tmid=16&seq=3708
2024-03-29 23:00:35,144,bfd9193e, 2019-11-27, [인하대학교]공학대학원블록체인전공 특강, 인천테크노파크>뉴스>유관사업, https://itp.or.kr/intro.asp?tmid=16&seq=3186
2024-03-29 23:00:35,144,962a44c7, 2019-07-30, 2019 인천 블록체인 서밋 & 미래박람회, 인천테크노파크>뉴스>유관사업, https://itp.or.kr/intro.asp?tmid=16&seq=2799
